date,T2M,RH2M,PRECTOTCORR,lat,lon
2020-01-01,24.42,80.66,3.24,-15.239435,-39.247947
2020-01-02,26.6,77.52,5.78,-15.239435,-39.247947
2020-01-03,25.55,86.97,4.39,-15.239435,-39.247947
2020-01-04,24.81,92.53,11.84,-15.239435,-39.247947
2020-01-05,26.31,82.39,2.63,-15.239435,-39.247947
2020-01-06,26.92,79.47,3.33,-15.239435,-39.247947
2020-01-07,26.71,78.38,0.85,-15.239435,-39.247947
2020-01-08,26.87,71.43,0.02,-15.239435,-39.247947
2020-01-09,25.63,69.72,0.02,-15.239435,-39.247947
2020-01-10,25.58,70.54,0.06,-15.239435,-39.247947
2020-01-11,26.64,69.9,0.06,-15.239435,-39.247947
2020-01-12,27.28,70.04,0.46,-15.239435,-39.247947
2020-01-13,27.94,69.9,0.03,-15.239435,-39.247947
2020-01-14,27.35,66.93,0.0,-15.239435,-39.247947
2020-01-15,27.07,67.24,0.0,-15.239435,-39.247947
2020-01-16,27.46,70.58,0.01,-15.239435,-39.247947
2020-01-17,27.36,69.21,0.03,-15.239435,-39.247947
2020-01-18,26.99,69.68,0.16,-15.239435,-39.247947
2020-01-19,26.84,73.22,2.02,-15.239435,-39.247947
2020-01-20,26.7,68.42,0.42,-15.239435,-39.247947
2020-01-21,26.3,69.72,0.15,-15.239435,-39.247947
2020-01-22,24.94,87.22,8.65,-15.239435,-39.247947
2020-01-23,24.38,92.66,24.8,-15.239435,-39.247947
2020-01-24,24.89,86.22,8.2,-15.239435,-39.247947
2020-01-25,25.69,86.7,3.22,-15.239435,-39.247947
2020-01-26,24.88,83.37,4.77,-15.239435,-39.247947
2020-01-27,26.67,78.03,1.84,-15.239435,-39.247947
2020-01-28,27.31,75.57,0.34,-15.239435,-39.247947
2020-01-29,27.1,73.44,0.15,-15.239435,-39.247947
2020-01-30,26.46,72.45,0.26,-15.239435,-39.247947
2020-01-31,26.76,73.22,0.39,-15.239435,-39.247947
2020-02-01,27.14,72.06,0.08,-15.239435,-39.247947
2020-02-02,27.7,73.7,0.88,-15.239435,-39.247947
2020-02-03,26.82,79.58,4.0,-15.239435,-39.247947
2020-02-04,27.03,75.86,0.77,-15.239435,-39.247947
2020-02-05,26.92,69.62,0.07,-15.239435,-39.247947
2020-02-06,26.58,73.11,0.44,-15.239435,-39.247947
2020-02-07,26.04,74.81,1.45,-15.239435,-39.247947
2020-02-08,27.08,70.6,1.39,-15.239435,-39.247947
2020-02-09,27.42,72.1,0.13,-15.239435,-39.247947
2020-02-10,27.03,74.34,0.02,-15.239435,-39.247947
2020-02-11,27.99,73.0,0.1,-15.239435,-39.247947
2020-02-12,26.97,69.5,0.31,-15.239435,-39.247947
2020-02-13,27.48,68.5,0.08,-15.239435,-39.247947
2020-02-14,26.49,76.9,1.28,-15.239435,-39.247947
2020-02-15,26.77,76.03,2.22,-15.239435,-39.247947
2020-02-16,26.6,74.68,0.59,-15.239435,-39.247947
2020-02-17,26.98,72.56,2.13,-15.239435,-39.247947
2020-02-18,26.42,75.3,5.37,-15.239435,-39.247947
2020-02-19,25.77,80.25,3.53,-15.239435,-39.247947
2020-02-20,25.8,82.28,1.6,-15.239435,-39.247947
2020-02-21,28.24,71.06,0.01,-15.239435,-39.247947
2020-02-22,28.34,73.22,0.49,-15.239435,-39.247947
2020-02-23,28.3,73.59,1.9,-15.239435,-39.247947
2020-02-24,27.2,77.12,3.73,-15.239435,-39.247947
2020-02-25,26.96,75.12,1.71,-15.239435,-39.247947
2020-02-26,27.46,71.04,0.2,-15.239435,-39.247947
2020-02-27,27.82,69.16,0.03,-15.239435,-39.247947
2020-02-28,27.55,68.82,0.04,-15.239435,-39.247947
2020-02-29,26.88,68.95,0.04,-15.239435,-39.247947
2020-03-01,26.75,69.38,0.04,-15.239435,-39.247947
2020-03-02,26.97,70.76,0.02,-15.239435,-39.247947
2020-03-03,27.33,68.45,0.01,-15.239435,-39.247947
2020-03-04,27.99,68.38,0.03,-15.239435,-39.247947
2020-03-05,28.77,71.48,2.33,-15.239435,-39.247947
2020-03-06,26.29,90.94,31.68,-15.239435,-39.247947
2020-03-07,25.02,94.7,25.87,-15.239435,-39.247947
2020-03-08,26.61,86.14,7.89,-15.239435,-39.247947
2020-03-09,26.32,84.58,1.78,-15.239435,-39.247947
2020-03-10,24.46,90.54,7.78,-15.239435,-39.247947
2020-03-11,26.38,79.6,4.99,-15.239435,-39.247947
2020-03-12,24.19,89.85,13.45,-15.239435,-39.247947
2020-03-13,24.48,85.99,5.16,-15.239435,-39.247947
2020-03-14,24.67,84.95,4.27,-15.239435,-39.247947
2020-03-15,24.9,84.97,6.7,-15.239435,-39.247947
2020-03-16,25.0,84.69,4.39,-15.239435,-39.247947
2020-03-17,26.82,75.07,1.3,-15.239435,-39.247947
2020-03-18,25.61,85.07,1.73,-15.239435,-39.247947
2020-03-19,26.54,86.16,6.14,-15.239435,-39.247947
2020-03-20,27.01,83.18,2.03,-15.239435,-39.247947
2020-03-21,25.58,92.02,11.93,-15.239435,-39.247947
2020-03-22,25.6,89.52,16.45,-15.239435,-39.247947
2020-03-23,24.57,91.77,13.41,-15.239435,-39.247947
2020-03-24,23.28,84.08,0.7,-15.239435,-39.247947
2020-03-25,24.04,80.96,0.03,-15.239435,-39.247947
2020-03-26,24.12,77.59,0.01,-15.239435,-39.247947
2020-03-27,23.95,79.69,0.03,-15.239435,-39.247947
2020-03-28,24.76,84.38,1.25,-15.239435,-39.247947
2020-03-29,25.84,81.88,0.8,-15.239435,-39.247947
2020-03-30,24.88,81.99,1.38,-15.239435,-39.247947
2020-03-31,25.55,79.29,0.13,-15.239435,-39.247947
2020-04-01,26.26,79.43,0.35,-15.239435,-39.247947
2020-04-02,26.38,77.88,0.14,-15.239435,-39.247947
2020-04-03,27.39,71.63,0.0,-15.239435,-39.247947
2020-04-04,28.76,68.29,0.13,-15.239435,-39.247947
2020-04-05,26.62,87.62,16.37,-15.239435,-39.247947
2020-04-06,25.44,85.55,12.65,-15.239435,-39.247947
2020-04-07,26.19,79.25,0.14,-15.239435,-39.247947
2020-04-08,26.89,79.96,1.66,-15.239435,-39.247947
2020-04-09,27.69,80.81,18.77,-15.239435,-39.247947
2020-04-10,25.71,90.25,23.44,-15.239435,-39.247947
2020-04-11,26.46,86.39,19.1,-15.239435,-39.247947
2020-04-12,25.11,92.46,10.3,-15.239435,-39.247947
2020-04-13,24.5,91.46,8.93,-15.239435,-39.247947
2020-04-14,24.32,90.41,4.39,-15.239435,-39.247947
2020-04-15,25.01,87.0,3.41,-15.239435,-39.247947
2020-04-16,24.74,85.67,0.72,-15.239435,-39.247947
2020-04-17,25.04,88.23,3.57,-15.239435,-39.247947
2020-04-18,25.03,88.84,5.61,-15.239435,-39.247947
2020-04-19,24.24,92.81,6.54,-15.239435,-39.247947
2020-04-20,23.73,89.08,1.8,-15.239435,-39.247947
2020-04-21,23.65,84.43,0.47,-15.239435,-39.247947
2020-04-22,23.93,85.1,0.25,-15.239435,-39.247947
2020-04-23,23.9,82.97,0.11,-15.239435,-39.247947
2020-04-24,22.7,82.28,0.02,-15.239435,-39.247947
2020-04-25,23.12,84.18,1.36,-15.239435,-39.247947
2020-04-26,23.04,89.71,4.66,-15.239435,-39.247947
2020-04-27,22.13,79.13,0.14,-15.239435,-39.247947
2020-04-28,23.36,81.03,0.42,-15.239435,-39.247947
2020-04-29,22.85,79.86,0.12,-15.239435,-39.247947
2020-04-30,23.24,83.49,0.2,-15.239435,-39.247947
2020-05-01,25.1,82.78,0.12,-15.239435,-39.247947
2020-05-02,25.39,79.15,0.04,-15.239435,-39.247947
2020-05-03,25.9,77.69,0.17,-15.239435,-39.247947
2020-05-04,24.01,79.88,0.39,-15.239435,-39.247947
2020-05-05,23.69,81.04,0.24,-15.239435,-39.247947
2020-05-06,24.43,78.31,0.23,-15.239435,-39.247947
2020-05-07,25.46,83.1,0.06,-15.239435,-39.247947
2020-05-08,24.14,82.44,0.56,-15.239435,-39.247947
2020-05-09,22.04,81.07,0.69,-15.239435,-39.247947
2020-05-10,21.76,77.22,0.13,-15.239435,-39.247947
2020-05-11,22.61,84.64,3.15,-15.239435,-39.247947
2020-05-12,23.07,88.02,7.43,-15.239435,-39.247947
2020-05-13,23.32,84.6,1.38,-15.239435,-39.247947
2020-05-14,24.32,83.86,1.03,-15.239435,-39.247947
2020-05-15,25.03,81.56,0.23,-15.239435,-39.247947
2020-05-16,25.0,82.21,0.72,-15.239435,-39.247947
2020-05-17,23.9,86.9,2.88,-15.239435,-39.247947
2020-05-18,22.71,91.6,4.48,-15.239435,-39.247947
2020-05-19,22.53,88.09,4.46,-15.239435,-39.247947
2020-05-20,22.56,83.6,3.27,-15.239435,-39.247947
2020-05-21,22.8,87.87,5.05,-15.239435,-39.247947
2020-05-22,23.7,92.52,8.09,-15.239435,-39.247947
2020-05-23,24.71,91.26,8.91,-15.239435,-39.247947
2020-05-24,24.93,84.0,0.99,-15.239435,-39.247947
2020-05-25,24.92,82.97,0.11,-15.239435,-39.247947
2020-05-26,25.18,84.95,0.36,-15.239435,-39.247947
2020-05-27,24.96,78.59,0.19,-15.239435,-39.247947
2020-05-28,22.0,75.08,0.02,-15.239435,-39.247947
2020-05-29,20.83,75.69,0.08,-15.239435,-39.247947
2020-05-30,21.92,73.63,0.13,-15.239435,-39.247947
2020-05-31,22.47,75.22,0.07,-15.239435,-39.247947
2020-06-01,23.45,80.14,0.13,-15.239435,-39.247947
2020-06-02,24.9,83.21,0.53,-15.239435,-39.247947
2020-06-03,24.69,86.63,6.63,-15.239435,-39.247947
2020-06-04,23.91,83.12,3.0,-15.239435,-39.247947
2020-06-05,22.69,82.02,0.49,-15.239435,-39.247947
2020-06-06,23.06,80.1,0.22,-15.239435,-39.247947
2020-06-07,23.11,83.04,1.57,-15.239435,-39.247947
2020-06-08,22.59,80.64,0.29,-15.239435,-39.247947
2020-06-09,23.22,83.08,0.47,-15.239435,-39.247947
2020-06-10,24.18,81.17,0.16,-15.239435,-39.247947
2020-06-11,24.3,80.09,0.05,-15.239435,-39.247947
2020-06-12,23.93,80.11,0.58,-15.239435,-39.247947
2020-06-13,23.73,80.63,0.57,-15.239435,-39.247947
2020-06-14,23.18,79.6,0.86,-15.239435,-39.247947
2020-06-15,22.92,87.61,11.25,-15.239435,-39.247947
2020-06-16,22.21,87.22,6.55,-15.239435,-39.247947
2020-06-17,21.47,90.26,7.87,-15.239435,-39.247947
2020-06-18,20.87,94.61,10.14,-15.239435,-39.247947
2020-06-19,22.85,87.75,3.76,-15.239435,-39.247947
2020-06-20,21.72,86.05,8.83,-15.239435,-39.247947
2020-06-21,21.93,80.64,0.56,-15.239435,-39.247947
2020-06-22,22.04,90.37,2.62,-15.239435,-39.247947
2020-06-23,21.15,81.7,0.6,-15.239435,-39.247947
2020-06-24,20.9,80.99,1.04,-15.239435,-39.247947
2020-06-25,21.96,79.97,0.39,-15.239435,-39.247947
2020-06-26,21.95,81.98,1.42,-15.239435,-39.247947
2020-06-27,22.03,88.29,6.53,-15.239435,-39.247947
2020-06-28,22.15,81.57,1.79,-15.239435,-39.247947
2020-06-29,21.15,87.55,8.14,-15.239435,-39.247947
2020-06-30,21.62,90.59,8.31,-15.239435,-39.247947
2020-07-01,22.9,80.21,0.27,-15.239435,-39.247947
2020-07-02,22.8,80.63,0.06,-15.239435,-39.247947
2020-07-03,23.47,81.63,0.05,-15.239435,-39.247947
2020-07-04,23.02,81.46,0.26,-15.239435,-39.247947
2020-07-05,22.23,86.3,2.76,-15.239435,-39.247947
2020-07-06,21.48,87.13,4.76,-15.239435,-39.247947
2020-07-07,21.33,81.8,2.23,-15.239435,-39.247947
2020-07-08,21.91,81.89,0.35,-15.239435,-39.247947
2020-07-09,22.63,85.02,1.07,-15.239435,-39.247947
2020-07-10,22.41,80.51,0.39,-15.239435,-39.247947
2020-07-11,21.13,81.17,0.14,-15.239435,-39.247947
2020-07-12,22.25,80.26,0.89,-15.239435,-39.247947
2020-07-13,22.48,83.62,1.76,-15.239435,-39.247947
2020-07-14,23.06,74.69,0.09,-15.239435,-39.247947
2020-07-15,22.42,77.26,0.09,-15.239435,-39.247947
2020-07-16,21.73,84.34,8.48,-15.239435,-39.247947
2020-07-17,21.05,83.53,1.92,-15.239435,-39.247947
2020-07-18,20.48,79.27,0.57,-15.239435,-39.247947
2020-07-19,21.72,77.54,1.55,-15.239435,-39.247947
2020-07-20,21.89,87.87,5.29,-15.239435,-39.247947
2020-07-21,21.29,81.36,2.67,-15.239435,-39.247947
2020-07-22,20.19,76.06,0.01,-15.239435,-39.247947
2020-07-23,20.25,86.55,3.17,-15.239435,-39.247947
2020-07-24,21.69,76.92,1.78,-15.239435,-39.247947
2020-07-25,21.81,79.19,1.9,-15.239435,-39.247947
2020-07-26,21.78,89.03,9.97,-15.239435,-39.247947
2020-07-27,21.55,88.29,6.94,-15.239435,-39.247947
2020-07-28,21.65,85.5,5.94,-15.239435,-39.247947
2020-07-29,21.47,77.42,1.47,-15.239435,-39.247947
2020-07-30,20.36,80.52,0.38,-15.239435,-39.247947
2020-07-31,20.9,81.64,2.38,-15.239435,-39.247947
2020-08-01,20.68,83.95,4.11,-15.239435,-39.247947
2020-08-02,20.25,80.58,1.66,-15.239435,-39.247947
2020-08-03,20.01,78.71,2.19,-15.239435,-39.247947
2020-08-04,19.18,78.75,0.72,-15.239435,-39.247947
2020-08-05,19.78,83.45,5.86,-15.239435,-39.247947
2020-08-06,20.02,87.88,10.9,-15.239435,-39.247947
2020-08-07,20.62,85.01,9.21,-15.239435,-39.247947
2020-08-08,20.51,87.18,4.18,-15.239435,-39.247947
2020-08-09,21.15,85.05,4.77,-15.239435,-39.247947
2020-08-10,21.39,85.57,5.68,-15.239435,-39.247947
2020-08-11,21.5,87.98,7.49,-15.239435,-39.247947
2020-08-12,21.22,89.41,5.71,-15.239435,-39.247947
2020-08-13,21.55,85.08,1.14,-15.239435,-39.247947
2020-08-14,21.47,85.13,1.43,-15.239435,-39.247947
2020-08-15,22.34,85.54,1.56,-15.239435,-39.247947
2020-08-16,23.08,83.87,2.13,-15.239435,-39.247947
2020-08-17,22.61,86.67,3.93,-15.239435,-39.247947
2020-08-18,22.32,84.28,2.28,-15.239435,-39.247947
2020-08-19,22.5,84.6,4.78,-15.239435,-39.247947
2020-08-20,22.96,79.4,0.64,-15.239435,-39.247947
2020-08-21,23.06,80.98,0.3,-15.239435,-39.247947
2020-08-22,22.75,82.45,2.17,-15.239435,-39.247947
2020-08-23,22.1,81.26,0.79,-15.239435,-39.247947
2020-08-24,21.28,76.32,0.12,-15.239435,-39.247947
2020-08-25,20.17,71.29,0.0,-15.239435,-39.247947
2020-08-26,20.24,68.8,0.01,-15.239435,-39.247947
2020-08-27,21.93,76.17,0.16,-15.239435,-39.247947
2020-08-28,22.41,77.66,0.14,-15.239435,-39.247947
2020-08-29,23.16,80.08,1.27,-15.239435,-39.247947
2020-08-30,23.43,80.4,0.95,-15.239435,-39.247947
2020-08-31,23.41,76.51,0.21,-15.239435,-39.247947
2020-09-01,22.97,75.82,0.76,-15.239435,-39.247947
2020-09-02,21.96,78.9,2.22,-15.239435,-39.247947
2020-09-03,21.85,80.02,3.13,-15.239435,-39.247947
2020-09-04,22.04,78.64,1.69,-15.239435,-39.247947
2020-09-05,22.15,80.81,1.97,-15.239435,-39.247947
2020-09-06,22.79,82.84,3.3,-15.239435,-39.247947
2020-09-07,22.64,81.39,5.5,-15.239435,-39.247947
2020-09-08,21.83,73.87,1.43,-15.239435,-39.247947
2020-09-09,22.86,77.27,0.39,-15.239435,-39.247947
2020-09-10,22.46,76.5,1.01,-15.239435,-39.247947
2020-09-11,22.29,75.36,0.31,-15.239435,-39.247947
2020-09-12,22.15,76.52,0.88,-15.239435,-39.247947
2020-09-13,22.29,81.67,6.49,-15.239435,-39.247947
2020-09-14,22.96,77.75,1.48,-15.239435,-39.247947
2020-09-15,23.42,78.81,0.85,-15.239435,-39.247947
2020-09-16,22.83,75.17,0.91,-15.239435,-39.247947
2020-09-17,22.4,70.69,0.27,-15.239435,-39.247947
2020-09-18,23.01,72.96,0.02,-15.239435,-39.247947
2020-09-19,24.01,72.66,0.01,-15.239435,-39.247947
2020-09-20,24.63,73.11,0.03,-15.239435,-39.247947
2020-09-21,24.39,76.21,0.76,-15.239435,-39.247947
2020-09-22,24.19,81.99,2.32,-15.239435,-39.247947
2020-09-23,23.99,79.23,1.5,-15.239435,-39.247947
2020-09-24,23.27,76.05,0.89,-15.239435,-39.247947
2020-09-25,23.44,76.53,1.08,-15.239435,-39.247947
2020-09-26,23.66,75.2,0.46,-15.239435,-39.247947
2020-09-27,24.2,70.9,0.03,-15.239435,-39.247947
2020-09-28,24.99,72.57,0.0,-15.239435,-39.247947
2020-09-29,25.35,71.44,0.01,-15.239435,-39.247947
2020-09-30,24.64,73.26,0.03,-15.239435,-39.247947
2020-10-01,24.68,75.52,0.39,-15.239435,-39.247947
2020-10-02,24.39,73.44,0.27,-15.239435,-39.247947
2020-10-03,24.92,70.27,0.0,-15.239435,-39.247947
2020-10-04,24.61,71.76,0.0,-15.239435,-39.247947
2020-10-05,24.6,73.46,0.01,-15.239435,-39.247947
2020-10-06,25.13,72.69,0.09,-15.239435,-39.247947
2020-10-07,25.9,70.77,0.36,-15.239435,-39.247947
2020-10-08,26.72,70.05,0.0,-15.239435,-39.247947
2020-10-09,27.06,67.34,0.0,-15.239435,-39.247947
2020-10-10,28.26,66.77,0.18,-15.239435,-39.247947
2020-10-11,26.51,78.69,9.05,-15.239435,-39.247947
2020-10-12,25.59,77.02,2.72,-15.239435,-39.247947
2020-10-13,25.48,75.12,0.76,-15.239435,-39.247947
2020-10-14,25.34,71.22,0.08,-15.239435,-39.247947
2020-10-15,26.06,69.41,0.02,-15.239435,-39.247947
2020-10-16,26.02,70.28,0.08,-15.239435,-39.247947
2020-10-17,24.69,75.01,1.1,-15.239435,-39.247947
2020-10-18,23.94,75.64,1.14,-15.239435,-39.247947
2020-10-19,24.07,80.92,5.56,-15.239435,-39.247947
2020-10-20,24.54,80.65,4.08,-15.239435,-39.247947
2020-10-21,25.53,71.1,0.26,-15.239435,-39.247947
2020-10-22,25.34,75.28,3.4,-15.239435,-39.247947
2020-10-23,24.55,81.57,9.49,-15.239435,-39.247947
2020-10-24,25.22,75.77,1.83,-15.239435,-39.247947
2020-10-25,25.54,77.34,14.1,-15.239435,-39.247947
2020-10-26,23.86,94.04,19.61,-15.239435,-39.247947
2020-10-27,26.03,84.36,10.56,-15.239435,-39.247947
2020-10-28,24.62,92.21,27.53,-15.239435,-39.247947
2020-10-29,24.6,86.16,1.65,-15.239435,-39.247947
2020-10-30,24.97,82.17,0.56,-15.239435,-39.247947
2020-10-31,25.34,79.86,1.06,-15.239435,-39.247947
2020-11-01,24.52,93.12,19.38,-15.239435,-39.247947
2020-11-02,22.77,86.16,13.92,-15.239435,-39.247947
2020-11-03,20.79,91.13,5.28,-15.239435,-39.247947
2020-11-04,21.62,90.64,5.44,-15.239435,-39.247947
2020-11-05,23.26,91.44,7.69,-15.239435,-39.247947
2020-11-06,23.42,90.61,3.57,-15.239435,-39.247947
2020-11-07,25.29,82.88,0.98,-15.239435,-39.247947
2020-11-08,24.95,81.03,0.28,-15.239435,-39.247947
2020-11-09,24.05,77.41,0.05,-15.239435,-39.247947
2020-11-10,24.52,76.23,0.33,-15.239435,-39.247947
2020-11-11,24.42,77.02,0.62,-15.239435,-39.247947
2020-11-12,24.46,72.27,0.13,-15.239435,-39.247947
2020-11-13,25.37,74.0,0.01,-15.239435,-39.247947
2020-11-14,26.26,74.81,0.01,-15.239435,-39.247947
2020-11-15,26.92,72.64,0.01,-15.239435,-39.247947
2020-11-16,25.96,75.5,0.06,-15.239435,-39.247947
2020-11-17,26.24,76.29,0.68,-15.239435,-39.247947
2020-11-18,26.58,77.22,0.79,-15.239435,-39.247947
2020-11-19,25.88,81.77,3.37,-15.239435,-39.247947
2020-11-20,25.61,85.85,4.74,-15.239435,-39.247947
2020-11-21,25.03,90.32,16.79,-15.239435,-39.247947
2020-11-22,24.83,84.47,5.89,-15.239435,-39.247947
2020-11-23,24.04,79.16,1.39,-15.239435,-39.247947
2020-11-24,23.79,81.3,3.27,-15.239435,-39.247947
2020-11-25,23.62,82.92,4.78,-15.239435,-39.247947
2020-11-26,23.58,84.58,4.11,-15.239435,-39.247947
2020-11-27,23.7,81.47,2.5,-15.239435,-39.247947
2020-11-28,24.2,76.73,2.21,-15.239435,-39.247947
2020-11-29,23.78,77.91,1.71,-15.239435,-39.247947
2020-11-30,24.87,73.13,0.86,-15.239435,-39.247947
2020-12-01,25.68,74.64,0.35,-15.239435,-39.247947
2020-12-02,26.32,74.61,0.43,-15.239435,-39.247947
2020-12-03,26.73,73.52,0.67,-15.239435,-39.247947
2020-12-04,26.6,78.49,2.0,-15.239435,-39.247947
2020-12-05,25.43,79.07,4.15,-15.239435,-39.247947
2020-12-06,25.16,74.3,0.95,-15.239435,-39.247947
2020-12-07,25.04,69.98,0.09,-15.239435,-39.247947
2020-12-08,26.19,69.93,0.01,-15.239435,-39.247947
2020-12-09,26.76,69.66,0.02,-15.239435,-39.247947
2020-12-10,26.43,69.92,0.01,-15.239435,-39.247947
2020-12-11,26.57,67.68,0.01,-15.239435,-39.247947
2020-12-12,25.67,67.29,0.0,-15.239435,-39.247947
2020-12-13,25.56,68.28,0.05,-15.239435,-39.247947
2020-12-14,25.96,68.99,0.02,-15.239435,-39.247947
2020-12-15,25.7,69.58,0.08,-15.239435,-39.247947
2020-12-16,25.42,71.45,0.15,-15.239435,-39.247947
2020-12-17,25.63,73.25,0.55,-15.239435,-39.247947
2020-12-18,26.52,74.32,0.85,-15.239435,-39.247947
2020-12-19,26.9,76.56,1.5,-15.239435,-39.247947
2020-12-20,25.79,78.95,2.03,-15.239435,-39.247947
2020-12-21,26.39,74.62,1.74,-15.239435,-39.247947
2020-12-22,26.42,74.21,1.63,-15.239435,-39.247947
2020-12-23,26.16,71.17,0.01,-15.239435,-39.247947
2020-12-24,25.24,68.99,0.0,-15.239435,-39.247947
2020-12-25,25.42,70.86,0.22,-15.239435,-39.247947
2020-12-26,25.18,78.67,4.39,-15.239435,-39.247947
2020-12-27,25.74,72.72,0.73,-15.239435,-39.247947
2020-12-28,25.49,74.29,1.69,-15.239435,-39.247947
2020-12-29,25.17,70.13,0.53,-15.239435,-39.247947
2020-12-30,25.2,71.69,0.52,-15.239435,-39.247947
2020-12-31,25.32,74.36,7.81,-15.239435,-39.247947
2021-01-01,26.73,71.42,0.1,-15.239435,-39.247947
2021-01-02,26.64,74.58,0.41,-15.239435,-39.247947
2021-01-03,26.59,72.26,0.35,-15.239435,-39.247947
2021-01-04,26.64,71.23,0.36,-15.239435,-39.247947
2021-01-05,26.29,74.47,0.68,-15.239435,-39.247947
2021-01-06,25.91,66.93,0.05,-15.239435,-39.247947
2021-01-07,26.26,67.71,0.0,-15.239435,-39.247947
2021-01-08,27.61,69.1,0.03,-15.239435,-39.247947
2021-01-09,27.09,74.26,3.17,-15.239435,-39.247947
2021-01-10,26.51,79.21,5.02,-15.239435,-39.247947
2021-01-11,26.76,76.11,1.74,-15.239435,-39.247947
2021-01-12,26.67,75.19,0.99,-15.239435,-39.247947
2021-01-13,25.89,75.87,2.93,-15.239435,-39.247947
2021-01-14,25.78,78.19,3.75,-15.239435,-39.247947
2021-01-15,24.4,89.1,18.72,-15.239435,-39.247947
2021-01-16,24.58,80.12,5.11,-15.239435,-39.247947
2021-01-17,24.85,76.07,3.07,-15.239435,-39.247947
2021-01-18,25.19,75.62,1.39,-15.239435,-39.247947
2021-01-19,25.29,72.58,1.53,-15.239435,-39.247947
2021-01-20,24.73,76.1,3.4,-15.239435,-39.247947
2021-01-21,24.61,77.2,3.08,-15.239435,-39.247947
2021-01-22,24.92,74.55,1.27,-15.239435,-39.247947
2021-01-23,24.85,76.42,2.63,-15.239435,-39.247947
2021-01-24,24.99,80.63,2.47,-15.239435,-39.247947
2021-01-25,24.65,81.39,2.09,-15.239435,-39.247947
2021-01-26,24.76,77.21,2.96,-15.239435,-39.247947
2021-01-27,24.59,75.63,0.92,-15.239435,-39.247947
2021-01-28,25.32,74.07,0.63,-15.239435,-39.247947
2021-01-29,25.02,78.03,0.86,-15.239435,-39.247947
2021-01-30,26.01,73.79,0.93,-15.239435,-39.247947
2021-01-31,26.16,73.74,0.63,-15.239435,-39.247947
2021-02-01,25.83,75.84,0.58,-15.239435,-39.247947
2021-02-02,26.36,74.21,0.47,-15.239435,-39.247947
2021-02-03,26.48,75.31,0.81,-15.239435,-39.247947
2021-02-04,26.88,73.12,0.61,-15.239435,-39.247947
2021-02-05,26.6,76.1,0.25,-15.239435,-39.247947
2021-02-06,27.7,72.4,0.77,-15.239435,-39.247947
2021-02-07,26.44,78.77,2.24,-15.239435,-39.247947
2021-02-08,25.48,81.88,4.83,-15.239435,-39.247947
2021-02-09,25.11,77.17,1.24,-15.239435,-39.247947
2021-02-10,26.13,70.76,0.22,-15.239435,-39.247947
2021-02-11,25.69,71.77,0.27,-15.239435,-39.247947
2021-02-12,25.63,74.23,0.65,-15.239435,-39.247947
2021-02-13,25.36,73.82,0.63,-15.239435,-39.247947
2021-02-14,25.84,70.14,0.04,-15.239435,-39.247947
2021-02-15,26.86,67.61,0.01,-15.239435,-39.247947
2021-02-16,26.95,71.07,0.43,-15.239435,-39.247947
2021-02-17,27.07,76.49,2.71,-15.239435,-39.247947
2021-02-18,25.13,88.69,10.0,-15.239435,-39.247947
2021-02-19,26.38,78.5,1.18,-15.239435,-39.247947
2021-02-20,26.6,75.2,0.62,-15.239435,-39.247947
2021-02-21,26.8,74.15,1.32,-15.239435,-39.247947
2021-02-22,26.09,76.91,1.51,-15.239435,-39.247947
2021-02-23,26.69,72.84,0.32,-15.239435,-39.247947
2021-02-24,27.03,71.04,0.06,-15.239435,-39.247947
2021-02-25,26.19,74.86,0.67,-15.239435,-39.247947
2021-02-26,25.71,74.58,0.61,-15.239435,-39.247947
2021-02-27,25.67,77.74,4.58,-15.239435,-39.247947
2021-02-28,24.43,86.51,17.86,-15.239435,-39.247947
2021-03-01,24.54,78.74,4.64,-15.239435,-39.247947
2021-03-02,24.65,78.44,3.67,-15.239435,-39.247947
2021-03-03,25.29,75.38,1.61,-15.239435,-39.247947
2021-03-04,25.8,70.54,0.02,-15.239435,-39.247947
2021-03-05,26.3,68.72,0.0,-15.239435,-39.247947
2021-03-06,27.35,68.47,0.0,-15.239435,-39.247947
2021-03-07,27.89,68.32,0.01,-15.239435,-39.247947
2021-03-08,27.41,69.32,0.1,-15.239435,-39.247947
2021-03-09,26.58,71.16,2.86,-15.239435,-39.247947
2021-03-10,25.94,69.8,0.01,-15.239435,-39.247947
2021-03-11,25.22,71.67,0.0,-15.239435,-39.247947
2021-03-12,25.57,70.33,0.03,-15.239435,-39.247947
2021-03-13,25.15,70.81,0.37,-15.239435,-39.247947
2021-03-14,25.53,73.67,1.66,-15.239435,-39.247947
2021-03-15,25.92,68.33,0.04,-15.239435,-39.247947
2021-03-16,26.25,70.56,0.05,-15.239435,-39.247947
2021-03-17,26.06,75.56,0.17,-15.239435,-39.247947
2021-03-18,26.36,72.62,0.04,-15.239435,-39.247947
2021-03-19,25.82,77.17,1.29,-15.239435,-39.247947
2021-03-20,26.02,75.32,0.83,-15.239435,-39.247947
2021-03-21,25.38,76.29,1.18,-15.239435,-39.247947
2021-03-22,25.33,77.3,1.66,-15.239435,-39.247947
2021-03-23,25.94,75.47,1.11,-15.239435,-39.247947
2021-03-24,25.64,72.01,0.35,-15.239435,-39.247947
2021-03-25,25.93,71.12,0.07,-15.239435,-39.247947
